date,month,day,day_of_year,year,released_cfs,released_cms,accord_status
6/13/96,6,13,165,1996,43,1.218,pre_accord
6/14/96,6,14,166,1996,43,1.218,pre_accord
6/15/96,6,15,167,1996,43,1.218,pre_accord
6/16/96,6,16,168,1996,43,1.218,pre_accord
6/17/96,6,17,169,1996,43,1.218,pre_accord
6/18/96,6,18,170,1996,43,1.218,pre_accord
6/19/96,6,19,171,1996,43,1.218,pre_accord
6/20/96,6,20,172,1996,43,1.218,pre_accord
6/21/96,6,21,173,1996,43,1.218,pre_accord
6/22/96,6,22,174,1996,43,1.218,pre_accord
6/23/96,6,23,175,1996,43,1.218,pre_accord
6/24/96,6,24,176,1996,43,1.218,pre_accord
6/25/96,6,25,177,1996,43,1.218,pre_accord
6/26/96,6,26,178,1996,43,1.218,pre_accord
6/27/96,6,27,179,1996,43,1.218,pre_accord
6/28/96,6,28,180,1996,43,1.218,pre_accord
6/29/96,6,29,181,1996,43,1.218,pre_accord
6/30/96,6,30,182,1996,43,1.218,pre_accord
7/1/96,7,1,183,1996,43,1.218,pre_accord
7/2/96,7,2,184,1996,43,1.218,pre_accord
7/3/96,7,3,185,1996,43,1.218,pre_accord
7/4/96,7,4,186,1996,43,1.218,pre_accord
7/5/96,7,5,187,1996,43,1.218,pre_accord
7/6/96,7,6,188,1996,43,1.218,pre_accord
7/7/96,7,7,189,1996,43,1.218,pre_accord
7/8/96,7,8,190,1996,43,1.218,pre_accord
7/9/96,7,9,191,1996,43,1.218,pre_accord
7/10/96,7,10,192,1996,43,1.218,pre_accord
7/11/96,7,11,193,1996,43,1.218,pre_accord
7/12/96,7,12,194,1996,43,1.218,pre_accord
7/13/96,7,13,195,1996,43,1.218,pre_accord
7/14/96,7,14,196,1996,43,1.218,pre_accord
7/15/96,7,15,197,1996,43,1.218,pre_accord
7/16/96,7,16,198,1996,43,1.218,pre_accord
7/17/96,7,17,199,1996,43,1.218,pre_accord
7/18/96,7,18,200,1996,43,1.218,pre_accord
7/19/96,7,19,201,1996,43,1.218,pre_accord
7/20/96,7,20,202,1996,43,1.218,pre_accord
7/21/96,7,21,203,1996,43,1.218,pre_accord
7/22/96,7,22,204,1996,43,1.218,pre_accord
7/23/96,7,23,205,1996,43,1.218,pre_accord
7/24/96,7,24,206,1996,43,1.218,pre_accord
7/25/96,7,25,207,1996,43,1.218,pre_accord
7/26/96,7,26,208,1996,43,1.218,pre_accord
7/27/96,7,27,209,1996,43,1.218,pre_accord
7/28/96,7,28,210,1996,43,1.218,pre_accord
7/29/96,7,29,211,1996,43,1.218,pre_accord
7/30/96,7,30,212,1996,43,1.218,pre_accord
7/31/96,7,31,213,1996,43,1.218,pre_accord
8/1/96,8,1,214,1996,36,1.019,pre_accord
8/2/96,8,2,215,1996,34,0.963,pre_accord
8/3/96,8,3,216,1996,34,0.963,pre_accord
8/4/96,8,4,217,1996,34,0.963,pre_accord
8/5/96,8,5,218,1996,34,0.963,pre_accord
8/6/96,8,6,219,1996,34,0.963,pre_accord
8/7/96,8,7,220,1996,34,0.963,pre_accord
8/8/96,8,8,221,1996,34,0.963,pre_accord
8/9/96,8,9,222,1996,34,0.963,pre_accord
8/10/96,8,10,223,1996,34,0.963,pre_accord
8/11/96,8,11,224,1996,34,0.963,pre_accord
8/12/96,8,12,225,1996,34,0.963,pre_accord
8/13/96,8,13,226,1996,34,0.963,pre_accord
8/14/96,8,14,227,1996,34,0.963,pre_accord
8/15/96,8,15,228,1996,34,0.963,pre_accord
8/16/96,8,16,229,1996,34,0.963,pre_accord
8/17/96,8,17,230,1996,34,0.963,pre_accord
8/18/96,8,18,231,1996,34,0.963,pre_accord
8/19/96,8,19,232,1996,34,0.963,pre_accord
8/20/96,8,20,233,1996,34,0.963,pre_accord
8/21/96,8,21,234,1996,34,0.963,pre_accord
8/22/96,8,22,235,1996,34,0.963,pre_accord
8/23/96,8,23,236,1996,34,0.963,pre_accord
8/24/96,8,24,237,1996,34,0.963,pre_accord
8/25/96,8,25,238,1996,34,0.963,pre_accord
8/26/96,8,26,239,1996,34,0.963,pre_accord
8/27/96,8,27,240,1996,34,0.963,pre_accord
8/28/96,8,28,241,1996,34,0.963,pre_accord
8/29/96,8,29,242,1996,34,0.963,pre_accord
8/30/96,8,30,243,1996,34,0.963,pre_accord
8/31/96,8,31,244,1996,34,0.963,pre_accord
9/1/96,9,1,245,1996,24,0.68,pre_accord
9/2/96,9,2,246,1996,20,0.566,pre_accord
9/3/96,9,3,247,1996,20,0.566,pre_accord
9/4/96,9,4,248,1996,20,0.566,pre_accord
9/5/96,9,5,249,1996,20,0.566,pre_accord
9/6/96,9,6,250,1996,20,0.566,pre_accord
9/7/96,9,7,251,1996,20,0.566,pre_accord
9/8/96,9,8,252,1996,20,0.566,pre_accord
9/9/96,9,9,253,1996,20,0.566,pre_accord
9/10/96,9,10,254,1996,20,0.566,pre_accord
9/11/96,9,11,255,1996,20,0.566,pre_accord
9/12/96,9,12,256,1996,20,0.566,pre_accord
9/13/96,9,13,257,1996,20,0.566,pre_accord
9/14/96,9,14,258,1996,20,0.566,pre_accord
9/15/96,9,15,259,1996,20,0.566,pre_accord
9/16/96,9,16,260,1996,20,0.566,pre_accord
9/17/96,9,17,261,1996,20,0.566,pre_accord
9/18/96,9,18,262,1996,20,0.566,pre_accord
9/19/96,9,19,263,1996,20,0.566,pre_accord
9/20/96,9,20,264,1996,20,0.566,pre_accord
9/21/96,9,21,265,1996,20,0.566,pre_accord
9/22/96,9,22,266,1996,20,0.566,pre_accord
9/23/96,9,23,267,1996,20,0.566,pre_accord
9/24/96,9,24,268,1996,20,0.566,pre_accord
9/25/96,9,25,269,1996,20,0.566,pre_accord
9/26/96,9,26,270,1996,20,0.566,pre_accord
9/27/96,9,27,271,1996,20,0.566,pre_accord
9/28/96,9,28,272,1996,20,0.566,pre_accord
9/29/96,9,29,273,1996,20,0.566,pre_accord
9/30/96,9,30,274,1996,20,0.566,pre_accord
10/1/96,10,1,275,1996,20,0.566,pre_accord
10/2/96,10,2,276,1996,20,0.566,pre_accord
10/3/96,10,3,277,1996,20,0.566,pre_accord
10/4/96,10,4,278,1996,20,0.566,pre_accord
10/5/96,10,5,279,1996,20,0.566,pre_accord
10/6/96,10,6,280,1996,20,0.566,pre_accord
10/7/96,10,7,281,1996,20,0.566,pre_accord
10/8/96,10,8,282,1996,20,0.566,pre_accord
10/9/96,10,9,283,1996,20,0.566,pre_accord
10/10/96,10,10,284,1996,20,0.566,pre_accord
10/11/96,10,11,285,1996,20,0.566,pre_accord
10/12/96,10,12,286,1996,20,0.566,pre_accord
10/13/96,10,13,287,1996,20,0.566,pre_accord
10/14/96,10,14,288,1996,20,0.566,pre_accord
10/15/96,10,15,289,1996,20,0.566,pre_accord
10/16/96,10,16,290,1996,20,0.566,pre_accord
10/17/96,10,17,291,1996,20,0.566,pre_accord
10/18/96,10,18,292,1996,20,0.566,pre_accord
10/19/96,10,19,293,1996,20,0.566,pre_accord
10/20/96,10,20,294,1996,20,0.566,pre_accord
10/21/96,10,21,295,1996,20,0.566,pre_accord
10/22/96,10,22,296,1996,20,0.566,pre_accord
10/23/96,10,23,297,1996,20,0.566,pre_accord
10/24/96,10,24,298,1996,20,0.566,pre_accord
10/25/96,10,25,299,1996,20,0.566,pre_accord
10/26/96,10,26,300,1996,20,0.566,pre_accord
10/27/96,10,27,301,1996,20,0.566,pre_accord
10/28/96,10,28,302,1996,20,0.566,pre_accord
10/29/96,10,29,303,1996,20,0.566,pre_accord
10/30/96,10,30,304,1996,20,0.566,pre_accord
10/31/96,10,31,305,1996,20,0.566,pre_accord
11/1/96,11,1,306,1996,24,0.68,pre_accord
11/2/96,11,2,307,1996,25,0.708,pre_accord
11/3/96,11,3,308,1996,25,0.708,pre_accord
11/4/96,11,4,309,1996,25,0.708,pre_accord
11/5/96,11,5,310,1996,25,0.708,pre_accord
11/6/96,11,6,311,1996,25,0.708,pre_accord
11/7/96,11,7,312,1996,25,0.708,pre_accord
11/8/96,11,8,313,1996,25,0.708,pre_accord
11/9/96,11,9,314,1996,25,0.708,pre_accord
11/10/96,11,10,315,1996,25,0.708,pre_accord
11/11/96,11,11,316,1996,25,0.708,pre_accord
11/12/96,11,12,317,1996,25,0.708,pre_accord
11/13/96,11,13,318,1996,25,0.708,pre_accord
11/14/96,11,14,319,1996,25,0.708,pre_accord
11/15/96,11,15,320,1996,25,0.708,pre_accord
11/16/96,11,16,321,1996,25,0.708,pre_accord
11/17/96,11,17,322,1996,25,0.708,pre_accord
11/18/96,11,18,323,1996,25,0.708,pre_accord
11/19/96,11,19,324,1996,25,0.708,pre_accord
11/20/96,11,20,325,1996,25,0.708,pre_accord
11/21/96,11,21,326,1996,25,0.708,pre_accord
11/22/96,11,22,327,1996,25,0.708,pre_accord
11/23/96,11,23,328,1996,25,0.708,pre_accord
11/24/96,11,24,329,1996,25,0.708,pre_accord
11/25/96,11,25,330,1996,25,0.708,pre_accord
11/26/96,11,26,331,1996,25,0.708,pre_accord
11/27/96,11,27,332,1996,25,0.708,pre_accord
11/28/96,11,28,333,1996,25,0.708,pre_accord
11/29/96,11,29,334,1996,25,0.708,pre_accord
11/30/96,11,30,335,1996,25,0.708,pre_accord
12/1/96,12,1,336,1996,25,0.708,pre_accord
12/2/96,12,2,337,1996,25,0.708,pre_accord
12/3/96,12,3,338,1996,25,0.708,pre_accord
12/4/96,12,4,339,1996,25,0.708,pre_accord
12/5/96,12,5,340,1996,25,0.708,pre_accord
12/6/96,12,6,341,1996,25,0.708,pre_accord
12/7/96,12,7,342,1996,25,0.708,pre_accord
12/8/96,12,8,343,1996,25,0.708,pre_accord
12/9/96,12,9,344,1996,25,0.708,pre_accord
12/10/96,12,10,345,1996,334,9.458,pre_accord
12/11/96,12,11,346,1996,25,0.708,pre_accord
12/12/96,12,12,347,1996,25,0.708,pre_accord
12/13/96,12,13,348,1996,25,0.708,pre_accord
12/14/96,12,14,349,1996,25,0.708,pre_accord
12/15/96,12,15,350,1996,25,0.708,pre_accord
12/16/96,12,16,351,1996,25,0.708,pre_accord
12/17/96,12,17,352,1996,25,0.708,pre_accord
12/18/96,12,18,353,1996,25,0.708,pre_accord
12/19/96,12,19,354,1996,25,0.708,pre_accord
12/20/96,12,20,355,1996,25,0.708,pre_accord
12/21/96,12,21,356,1996,25,0.708,pre_accord
12/22/96,12,22,357,1996,132,3.738,pre_accord
12/23/96,12,23,358,1996,25,0.708,pre_accord
12/24/96,12,24,359,1996,25,0.708,pre_accord
12/25/96,12,25,360,1996,25,0.708,pre_accord
12/26/96,12,26,361,1996,248,7.023,pre_accord
12/27/96,12,27,362,1996,145,4.106,pre_accord
12/28/96,12,28,363,1996,71,2.01,pre_accord
12/29/96,12,29,364,1996,512,14.498,pre_accord
12/30/96,12,30,365,1996,524,14.838,pre_accord
12/31/96,12,31,366,1996,510,14.442,pre_accord
1/1/97,1,1,1,1997,3692,104.546,pre_accord
1/2/97,1,2,2,1997,5749,162.793,pre_accord
1/3/97,1,3,3,1997,5609,158.829,pre_accord
1/4/97,1,4,4,1997,5369,152.033,pre_accord
1/5/97,1,5,5,1997,5029,142.405,pre_accord
1/6/97,1,6,6,1997,4598,130.201,pre_accord
1/7/97,1,7,7,1997,475,13.45,pre_accord
1/8/97,1,8,8,1997,3662,103.696,pre_accord
1/9/97,1,9,9,1997,3131,88.66,pre_accord
1/10/97,1,10,10,1997,215,6.088,pre_accord
1/11/97,1,11,11,1997,2043,57.851,pre_accord
1/12/97,1,12,12,1997,1712,48.478,pre_accord
1/13/97,1,13,13,1997,1451,41.088,pre_accord
1/14/97,1,14,14,1997,1355,38.369,pre_accord
1/15/97,1,15,15,1997,1301,36.84,pre_accord
1/16/97,1,16,16,1997,1225,34.688,pre_accord
1/17/97,1,17,17,1997,1123,31.8,pre_accord
1/18/97,1,18,18,1997,1084,30.695,pre_accord
1/19/97,1,19,19,1997,1017,28.798,pre_accord
1/20/97,1,20,20,1997,997,28.232,pre_accord
1/21/97,1,21,21,1997,990,28.034,pre_accord
1/22/97,1,22,22,1997,3268,92.539,pre_accord
1/23/97,1,23,23,1997,6991,197.963,pre_accord
1/24/97,1,24,24,1997,6130,173.582,pre_accord
1/25/97,1,25,25,1997,8343,236.247,pre_accord
1/26/97,1,26,26,1997,1388,39.304,pre_accord
1/27/97,1,27,27,1997,11485,325.219,pre_accord
1/28/97,1,28,28,1997,9866,279.374,pre_accord
1/29/97,1,29,29,1997,7974,225.798,pre_accord
1/30/97,1,30,30,1997,6716,190.176,pre_accord
1/31/97,1,31,31,1997,6335,179.387,pre_accord
2/1/97,2,1,32,1997,5533,156.677,pre_accord
2/2/97,2,2,33,1997,4832,136.827,pre_accord
2/3/97,2,3,34,1997,4542,128.615,pre_accord
2/4/97,2,4,35,1997,4204,119.044,pre_accord
2/5/97,2,5,36,1997,3508,99.335,pre_accord
2/6/97,2,6,37,1997,2956,83.705,pre_accord
2/7/97,2,7,38,1997,2429,68.782,pre_accord
2/8/97,2,8,39,1997,2109,59.72,pre_accord
2/9/97,2,9,40,1997,1813,51.338,pre_accord
2/10/97,2,10,41,1997,1494,42.305,pre_accord
2/11/97,2,11,42,1997,1442,40.833,pre_accord
2/12/97,2,12,43,1997,1349,38.199,pre_accord
2/13/97,2,13,44,1997,1247,35.311,pre_accord
2/14/97,2,14,45,1997,1197,33.895,pre_accord
2/15/97,2,15,46,1997,1071,30.327,pre_accord
2/16/97,2,16,47,1997,976,27.637,pre_accord
2/17/97,2,17,48,1997,771,21.832,pre_accord
2/18/97,2,18,49,1997,824,23.333,pre_accord
2/19/97,2,19,50,1997,811,22.965,pre_accord
2/20/97,2,20,51,1997,790,22.37,pre_accord
2/21/97,2,21,52,1997,655,18.548,pre_accord
2/22/97,2,22,53,1997,554,15.688,pre_accord
2/23/97,2,23,54,1997,385,10.902,pre_accord
2/24/97,2,24,55,1997,177,5.012,pre_accord
2/25/97,2,25,56,1997,124,3.511,pre_accord
2/26/97,2,26,57,1997,119,3.37,pre_accord
2/27/97,2,27,58,1997,546,15.461,pre_accord
2/28/97,2,28,59,1997,560,15.857,pre_accord
3/1/97,3,1,60,1997,514,14.555,pre_accord
3/2/97,3,2,61,1997,459,12.997,pre_accord
3/3/97,3,3,62,1997,421,11.921,pre_accord
3/4/97,3,4,63,1997,385,10.902,pre_accord
3/5/97,3,5,64,1997,375,10.619,pre_accord
3/6/97,3,6,65,1997,376,10.647,pre_accord
3/7/97,3,7,66,1997,374,10.59,pre_accord
3/8/97,3,8,67,1997,244,6.909,pre_accord
3/9/97,3,9,68,1997,216,6.116,pre_accord
3/10/97,3,10,69,1997,115,3.256,pre_accord
3/11/97,3,11,70,1997,50,1.416,pre_accord
3/12/97,3,12,71,1997,26,0.736,pre_accord
3/13/97,3,13,72,1997,26,0.736,pre_accord
3/14/97,3,14,73,1997,26,0.736,pre_accord
3/15/97,3,15,74,1997,26,0.736,pre_accord
3/16/97,3,16,75,1997,26,0.736,pre_accord
3/17/97,3,17,76,1997,26,0.736,pre_accord
3/18/97,3,18,77,1997,26,0.736,pre_accord
3/19/97,3,19,78,1997,26,0.736,pre_accord
3/20/97,3,20,79,1997,26,0.736,pre_accord
3/21/97,3,21,80,1997,26,0.736,pre_accord
3/22/97,3,22,81,1997,26,0.736,pre_accord
3/23/97,3,23,82,1997,26,0.736,pre_accord
3/24/97,3,24,83,1997,26,0.736,pre_accord
3/25/97,3,25,84,1997,26,0.736,pre_accord
3/26/97,3,26,85,1997,26,0.736,pre_accord
3/27/97,3,27,86,1997,26,0.736,pre_accord
3/28/97,3,28,87,1997,26,0.736,pre_accord
3/29/97,3,29,88,1997,26,0.736,pre_accord
3/30/97,3,30,89,1997,26,0.736,pre_accord
3/31/97,3,31,90,1997,26,0.736,pre_accord
4/1/97,4,1,91,1997,46,1.303,pre_accord
4/2/97,4,2,92,1997,46,1.303,pre_accord
4/3/97,4,3,93,1997,46,1.303,pre_accord
4/4/97,4,4,94,1997,46,1.303,pre_accord
4/5/97,4,5,95,1997,46,1.303,pre_accord
4/6/97,4,6,96,1997,44,1.246,pre_accord
4/7/97,4,7,97,1997,46,1.303,pre_accord
4/8/97,4,8,98,1997,46,1.303,pre_accord
4/9/97,4,9,99,1997,46,1.303,pre_accord
4/10/97,4,10,100,1997,46,1.303,pre_accord
4/11/97,4,11,101,1997,46,1.303,pre_accord
4/12/97,4,12,102,1997,46,1.303,pre_accord
4/13/97,4,13,103,1997,46,1.303,pre_accord
4/14/97,4,14,104,1997,46,1.303,pre_accord
4/15/97,4,15,105,1997,46,1.303,pre_accord
4/16/97,4,16,106,1997,46,1.303,pre_accord
4/17/97,4,17,107,1997,46,1.303,pre_accord
4/18/97,4,18,108,1997,46,1.303,pre_accord
4/19/97,4,19,109,1997,46,1.303,pre_accord
4/20/97,4,20,110,1997,46,1.303,pre_accord
4/21/97,4,21,111,1997,46,1.303,pre_accord
4/22/97,4,22,112,1997,46,1.303,pre_accord
4/23/97,4,23,113,1997,46,1.303,pre_accord
4/24/97,4,24,114,1997,46,1.303,pre_accord
4/25/97,4,25,115,1997,46,1.303,pre_accord
4/26/97,4,26,116,1997,46,1.303,pre_accord
4/27/97,4,27,117,1997,46,1.303,pre_accord
4/28/97,4,28,118,1997,46,1.303,pre_accord
4/29/97,4,29,119,1997,46,1.303,pre_accord
4/30/97,4,30,120,1997,46,1.303,pre_accord
5/1/97,5,1,121,1997,45,1.274,pre_accord
5/2/97,5,2,122,1997,43,1.218,pre_accord
5/3/97,5,3,123,1997,43,1.218,pre_accord
5/4/97,5,4,124,1997,43,1.218,pre_accord
5/5/97,5,5,125,1997,43,1.218,pre_accord
5/6/97,5,6,126,1997,43,1.218,pre_accord
5/7/97,5,7,127,1997,43,1.218,pre_accord
5/8/97,5,8,128,1997,43,1.218,pre_accord
5/9/97,5,9,129,1997,43,1.218,pre_accord
5/10/97,5,10,130,1997,43,1.218,pre_accord
5/11/97,5,11,131,1997,43,1.218,pre_accord
5/12/97,5,12,132,1997,43,1.218,pre_accord
5/13/97,5,13,133,1997,43,1.218,pre_accord
5/14/97,5,14,134,1997,43,1.218,pre_accord
5/15/97,5,15,135,1997,43,1.218,pre_accord
5/16/97,5,16,136,1997,43,1.218,pre_accord
5/17/97,5,17,137,1997,43,1.218,pre_accord
5/18/97,5,18,138,1997,43,1.218,pre_accord
5/19/97,5,19,139,1997,43,1.218,pre_accord
5/20/97,5,20,140,1997,43,1.218,pre_accord
5/21/97,5,21,141,1997,43,1.218,pre_accord
5/22/97,5,22,142,1997,43,1.218,pre_accord
5/23/97,5,23,143,1997,43,1.218,pre_accord
5/24/97,5,24,144,1997,43,1.218,pre_accord
5/25/97,5,25,145,1997,43,1.218,pre_accord
5/26/97,5,26,146,1997,43,1.218,pre_accord
5/27/97,5,27,147,1997,43,1.218,pre_accord
5/28/97,5,28,148,1997,43,1.218,pre_accord
5/29/97,5,29,149,1997,43,1.218,pre_accord
5/30/97,5,30,150,1997,43,1.218,pre_accord
5/31/97,5,31,151,1997,43,1.218,pre_accord
6/1/97,6,1,152,1997,43,1.218,pre_accord
6/2/97,6,2,153,1997,43,1.218,pre_accord
6/3/97,6,3,154,1997,43,1.218,pre_accord
6/4/97,6,4,155,1997,43,1.218,pre_accord
6/5/97,6,5,156,1997,43,1.218,pre_accord
6/6/97,6,6,157,1997,43,1.218,pre_accord
6/7/97,6,7,158,1997,43,1.218,pre_accord
6/8/97,6,8,159,1997,43,1.218,pre_accord
6/9/97,6,9,160,1997,43,1.218,pre_accord
6/10/97,6,10,161,1997,43,1.218,pre_accord
6/11/97,6,11,162,1997,43,1.218,pre_accord
6/12/97,6,12,163,1997,43,1.218,pre_accord
6/13/97,6,13,164,1997,43,1.218,pre_accord
6/14/97,6,14,165,1997,43,1.218,pre_accord
6/15/97,6,15,166,1997,43,1.218,pre_accord
6/16/97,6,16,167,1997,43,1.218,pre_accord
6/17/97,6,17,168,1997,43,1.218,pre_accord
6/18/97,6,18,169,1997,43,1.218,pre_accord
6/19/97,6,19,170,1997,43,1.218,pre_accord
6/20/97,6,20,171,1997,43,1.218,pre_accord
6/21/97,6,21,172,1997,43,1.218,pre_accord
6/22/97,6,22,173,1997,43,1.218,pre_accord
6/23/97,6,23,174,1997,43,1.218,pre_accord
6/24/97,6,24,175,1997,43,1.218,pre_accord
6/25/97,6,25,176,1997,43,1.218,pre_accord
6/26/97,6,26,177,1997,43,1.218,pre_accord
6/27/97,6,27,178,1997,43,1.218,pre_accord
6/28/97,6,28,179,1997,43,1.218,pre_accord
6/29/97,6,29,180,1997,43,1.218,pre_accord
6/30/97,6,30,181,1997,43,1.218,pre_accord
7/1/97,7,1,182,1997,43,1.218,pre_accord
7/2/97,7,2,183,1997,43,1.218,pre_accord
7/3/97,7,3,184,1997,43,1.218,pre_accord
7/4/97,7,4,185,1997,43,1.218,pre_accord
7/5/97,7,5,186,1997,43,1.218,pre_accord
7/6/97,7,6,187,1997,43,1.218,pre_accord
7/7/97,7,7,188,1997,43,1.218,pre_accord
7/8/97,7,8,189,1997,43,1.218,pre_accord
7/9/97,7,9,190,1997,43,1.218,pre_accord
7/10/97,7,10,191,1997,43,1.218,pre_accord
7/11/97,7,11,192,1997,43,1.218,pre_accord
7/12/97,7,12,193,1997,43,1.218,pre_accord
7/13/97,7,13,194,1997,43,1.218,pre_accord
7/14/97,7,14,195,1997,43,1.218,pre_accord
7/15/97,7,15,196,1997,43,1.218,pre_accord
7/16/97,7,16,197,1997,43,1.218,pre_accord
7/17/97,7,17,198,1997,43,1.218,pre_accord
7/18/97,7,18,199,1997,43,1.218,pre_accord
7/19/97,7,19,200,1997,43,1.218,pre_accord
7/20/97,7,20,201,1997,43,1.218,pre_accord
7/21/97,7,21,202,1997,43,1.218,pre_accord
7/22/97,7,22,203,1997,43,1.218,pre_accord
7/23/97,7,23,204,1997,43,1.218,pre_accord
7/24/97,7,24,205,1997,43,1.218,pre_accord
7/25/97,7,25,206,1997,43,1.218,pre_accord
7/26/97,7,26,207,1997,43,1.218,pre_accord
7/27/97,7,27,208,1997,43,1.218,pre_accord
7/28/97,7,28,209,1997,43,1.218,pre_accord
7/29/97,7,29,210,1997,43,1.218,pre_accord
7/30/97,7,30,211,1997,43,1.218,pre_accord
7/31/97,7,31,212,1997,43,1.218,pre_accord
8/1/97,8,1,213,1997,36,1.019,pre_accord
8/2/97,8,2,214,1997,34,0.963,pre_accord
8/3/97,8,3,215,1997,34,0.963,pre_accord
8/4/97,8,4,216,1997,34,0.963,pre_accord
8/5/97,8,5,217,1997,34,0.963,pre_accord
8/6/97,8,6,218,1997,34,0.963,pre_accord
8/7/97,8,7,219,1997,34,0.963,pre_accord
8/8/97,8,8,220,1997,34,0.963,pre_accord
8/9/97,8,9,221,1997,34,0.963,pre_accord
8/10/97,8,10,222,1997,34,0.963,pre_accord
8/11/97,8,11,223,1997,34,0.963,pre_accord
8/12/97,8,12,224,1997,34,0.963,pre_accord
8/13/97,8,13,225,1997,34,0.963,pre_accord
8/14/97,8,14,226,1997,34,0.963,pre_accord
8/15/97,8,15,227,1997,34,0.963,pre_accord
8/16/97,8,16,228,1997,34,0.963,pre_accord
8/17/97,8,17,229,1997,34,0.963,pre_accord
8/18/97,8,18,230,1997,34,0.963,pre_accord
8/19/97,8,19,231,1997,34,0.963,pre_accord
8/20/97,8,20,232,1997,34,0.963,pre_accord
8/21/97,8,21,233,1997,34,0.963,pre_accord
8/22/97,8,22,234,1997,34,0.963,pre_accord
8/23/97,8,23,235,1997,34,0.963,pre_accord
8/24/97,8,24,236,1997,34,0.963,pre_accord
8/25/97,8,25,237,1997,34,0.963,pre_accord
8/26/97,8,26,238,1997,34,0.963,pre_accord
8/27/97,8,27,239,1997,34,0.963,pre_accord
8/28/97,8,28,240,1997,34,0.963,pre_accord
8/29/97,8,29,241,1997,34,0.963,pre_accord
8/30/97,8,30,242,1997,34,0.963,pre_accord
8/31/97,8,31,243,1997,34,0.963,pre_accord
9/1/97,9,1,244,1997,23,0.651,pre_accord
9/2/97,9,2,245,1997,20,0.566,pre_accord
9/3/97,9,3,246,1997,20,0.566,pre_accord
9/4/97,9,4,247,1997,20,0.566,pre_accord
9/5/97,9,5,248,1997,20,0.566,pre_accord
9/6/97,9,6,249,1997,20,0.566,pre_accord
9/7/97,9,7,250,1997,20,0.566,pre_accord
9/8/97,9,8,251,1997,20,0.566,pre_accord
9/9/97,9,9,252,1997,20,0.566,pre_accord
9/10/97,9,10,253,1997,20,0.566,pre_accord
9/11/97,9,11,254,1997,20,0.566,pre_accord
9/12/97,9,12,255,1997,20,0.566,pre_accord
9/13/97,9,13,256,1997,20,0.566,pre_accord
9/14/97,9,14,257,1997,20,0.566,pre_accord
9/15/97,9,15,258,1997,20,0.566,pre_accord
9/16/97,9,16,259,1997,20,0.566,pre_accord
9/17/97,9,17,260,1997,20,0.566,pre_accord
9/18/97,9,18,261,1997,20,0.566,pre_accord
9/19/97,9,19,262,1997,20,0.566,pre_accord
9/20/97,9,20,263,1997,20,0.566,pre_accord
9/21/97,9,21,264,1997,20,0.566,pre_accord
9/22/97,9,22,265,1997,20,0.566,pre_accord
9/23/97,9,23,266,1997,20,0.566,pre_accord
9/24/97,9,24,267,1997,20,0.566,pre_accord
9/25/97,9,25,268,1997,20,0.566,pre_accord
9/26/97,9,26,269,1997,20,0.566,pre_accord
9/27/97,9,27,270,1997,20,0.566,pre_accord
9/28/97,9,28,271,1997,20,0.566,pre_accord
9/29/97,9,29,272,1997,20,0.566,pre_accord
9/30/97,9,30,273,1997,20,0.566,pre_accord
10/1/97,10,1,274,1997,20,0.566,pre_accord
10/2/97,10,2,275,1997,20,0.566,pre_accord
10/3/97,10,3,276,1997,20,0.566,pre_accord
10/4/97,10,4,277,1997,20,0.566,pre_accord
10/5/97,10,5,278,1997,20,0.566,pre_accord
10/6/97,10,6,279,1997,20,0.566,pre_accord
10/7/97,10,7,280,1997,20,0.566,pre_accord
10/8/97,10,8,281,1997,20,0.566,pre_accord
10/9/97,10,9,282,1997,20,0.566,pre_accord
10/10/97,10,10,283,1997,20,0.566,pre_accord
10/11/97,10,11,284,1997,20,0.566,pre_accord
10/12/97,10,12,285,1997,20,0.566,pre_accord
10/13/97,10,13,286,1997,20,0.566,pre_accord
10/14/97,10,14,287,1997,20,0.566,pre_accord
10/15/97,10,15,288,1997,20,0.566,pre_accord
10/16/97,10,16,289,1997,20,0.566,pre_accord
10/17/97,10,17,290,1997,20,0.566,pre_accord
10/18/97,10,18,291,1997,20,0.566,pre_accord
10/19/97,10,19,292,1997,20,0.566,pre_accord
10/20/97,10,20,293,1997,20,0.566,pre_accord
10/21/97,10,21,294,1997,20,0.566,pre_accord
10/22/97,10,22,295,1997,20,0.566,pre_accord
10/23/97,10,23,296,1997,20,0.566,pre_accord
10/24/97,10,24,297,1997,20,0.566,pre_accord
10/25/97,10,25,298,1997,20,0.566,pre_accord
10/26/97,10,26,299,1997,20,0.566,pre_accord
10/27/97,10,27,300,1997,20,0.566,pre_accord
10/28/97,10,28,301,1997,20,0.566,pre_accord
10/29/97,10,29,302,1997,20,0.566,pre_accord
10/30/97,10,30,303,1997,20,0.566,pre_accord
10/31/97,10,31,304,1997,20,0.566,pre_accord
11/1/97,11,1,305,1997,23,0.651,pre_accord
11/2/97,11,2,306,1997,25,0.708,pre_accord
11/3/97,11,3,307,1997,25,0.708,pre_accord
11/4/97,11,4,308,1997,25,0.708,pre_accord
11/5/97,11,5,309,1997,25,0.708,pre_accord
11/6/97,11,6,310,1997,25,0.708,pre_accord
11/7/97,11,7,311,1997,25,0.708,pre_accord
11/8/97,11,8,312,1997,25,0.708,pre_accord
11/9/97,11,9,313,1997,25,0.708,pre_accord
